#temps ecoule (secondes), axe X (g), axe Y (g), axe Z (g)
2.916727	-0.195312	-0.205078	0.864258
2.948634	-0.239258	-0.146484	0.810547
2.981620	-0.107422	-0.092773	0.888672
3.013727	-0.126953	0.146484	0.844727
3.045629	-0.043945	0.170898	0.869141
3.078618	0.009766	0.312500	0.888672
3.110526	0.000000	0.332031	0.791016
3.143352	0.097656	0.405273	0.771484
3.175329	0.131836	0.590820	0.776367
3.208151	0.332031	0.683594	0.532227
3.240176	0.410156	0.820312	0.424805
3.273176	0.512695	0.737305	0.366211
3.305115	0.415039	0.932617	-0.009766
3.338089	0.488281	0.854492	0.009766
3.370109	0.458984	0.927734	-0.048828
3.401990	0.488281	1.015625	-0.258789
3.434931	0.605469	1.083984	-0.312500
3.466786	0.615234	0.932617	-0.249023
3.499626	0.625000	0.898438	-0.200195
3.531485	0.678711	0.947266	-0.029297
3.564466	0.659180	0.869141	-0.019531
3.597381	0.644531	0.737305	0.117188
3.629343	0.703125	0.771484	0.244141
3.661425	0.668945	0.654297	0.332031
3.694437	0.644531	0.551758	0.439453
3.726323	0.625000	0.478516	0.629883
3.759229	0.610352	0.351562	0.756836
3.791113	0.546875	0.253906	0.747070
3.823960	0.517578	0.190430	0.791016
3.856055	0.498047	0.043945	0.815430
3.889019	0.410156	-0.073242	0.844727
3.920943	0.322266	-0.141602	0.844727
3.952950	0.278320	-0.185547	0.903320
3.986049	0.166016	-0.307617	0.844727
4.017981	0.078125	-0.371094	0.888672
4.050765	0.014648	-0.463867	0.888672
4.082611	-0.083008	-0.478516	0.766602
4.115699	-0.136719	-0.561523	0.761719
4.147402	-0.253906	-0.585938	0.747070
4.180493	-0.263672	-0.571289	0.629883
4.212472	-0.297852	-0.541992	0.673828
4.244472	-0.375977	-0.537109	0.625000
4.277355	-0.419922	-0.546875	0.625000
4.309357	-0.385742	-0.424805	0.644531
4.342338	-0.512695	-0.395508	0.546875
4.374509	-0.424805	-0.380859	0.634766
4.407445	-0.429688	-0.283203	0.742188
4.439351	-0.429688	-0.112305	0.844727
4.471315	-0.483398	-0.141602	0.830078
4.504314	-0.434570	-0.097656	0.791016
4.536207	-0.356445	0.048828	0.922852
4.569194	-0.390625	0.117188	0.795898
4.601241	-0.283203	0.097656	0.839844
4.633197	-0.302734	0.180664	0.913086
4.666177	-0.297852	0.224609	0.869141
4.697995	-0.249023	0.244141	0.942383
4.730853	-0.224609	0.283203	0.991211
4.762942	-0.229492	0.297852	1.196289
4.795941	-0.336914	0.146484	1.206055
4.827958	-0.175781	0.087891	0.727539
4.860949	0.419922	0.239258	-0.717773
4.892948	-0.053711	0.068359	0.590820
4.924862	-0.922852	-0.468750	2.387695
4.957754	-0.351562	0.566406	1.743164
4.989730	0.380859	1.118164	-0.854492
5.022678	0.190430	0.625000	-0.063477
5.054666	-0.869141	-1.215820	2.382812
5.087385	-0.717773	-0.400391	2.202148
5.119383	0.615234	1.621094	-1.987305
5.152442	0.180664	1.201172	-0.556641
5.184456	-1.245117	-1.567383	2.402344
5.216455	-0.600586	-0.620117	2.309570
5.249482	0.703125	1.235352	-2.065430
5.281676	0.214844	1.401367	-0.512695
5.314241	-0.864258	-1.845703	2.377930
5.346117	-0.844727	-1.000977	2.382812
5.379000	0.698242	1.586914	-0.966797
5.410845	0.258789	0.908203	-0.048828
5.443873	-0.571289	-0.825195	1.870117
5.475862	-0.224609	-0.273438	1.889648
5.508766	-0.043945	-0.200195	0.756836
5.540799	0.087891	0.263672	0.517578
5.573740	0.034180	0.219727	1.035156
5.605659	-0.043945	-0.122070	1.250000
5.637596	-0.058594	-0.278320	0.942383
5.670434	0.024414	-0.068359	0.771484
5.702384	0.097656	0.068359	0.942383
5.735222	0.009766	0.170898	1.064453
5.767130	0.087891	0.361328	0.869141
5.800187	0.180664	0.415039	0.722656
5.832188	0.185547	0.473633	0.927734
5.865362	0.190430	0.698242	0.585938
5.897192	0.185547	0.781250	0.424805
5.929279	0.244141	0.742188	0.532227
5.962024	0.170898	0.898438	0.278320
5.993850	0.156250	0.913086	0.039062
6.026959	0.166016	0.898438	0.004883
6.059780	0.161133	0.883789	-0.170898
6.091634	0.214844	0.898438	-0.312500
6.123615	0.117188	0.834961	-0.273438
6.156623	0.156250	1.025391	-0.258789
6.188613	0.122070	0.893555	-0.175781
6.221608	0.263672	0.869141	0.141602
6.253568	0.063477	0.839844	0.063477
6.286374	0.249023	0.898438	0.478516
6.318283	0.283203	0.859375	0.625000
6.356832	0.302734	0.854492	0.864258
6.383160	0.258789	0.722656	1.020508
6.415028	0.224609	0.712891	1.157227
6.447861	0.244141	0.610352	1.230469
6.480016	0.214844	0.371094	0.810547
6.512993	0.268555	0.361328	-0.024414
6.544955	0.297852	0.405273	0.043945
6.577940	0.092773	0.258789	1.240234
6.609920	-0.126953	0.063477	1.953125
6.642737	0.004883	0.151367	1.289062
6.674619	0.273438	0.537109	-0.180664
6.706734	0.483398	0.654297	-0.312500
6.739483	0.161133	0.322266	0.761719
6.771378	0.058594	0.312500	1.889648
6.804542	0.083008	0.327148	1.445312
6.836465	0.322266	0.454102	0.214844
6.869491	0.366211	0.483398	0.122070
6.901478	0.214844	0.356445	0.888672
6.933490	0.053711	0.283203	1.699219
6.966321	0.131836	0.239258	0.986328
6.998149	0.253906	0.527344	-0.239258
7.031048	0.366211	0.698242	0.307617
7.063033	0.083008	0.336914	1.298828
7.095884	0.083008	0.244141	1.694336
7.127750	0.126953	0.307617	1.225586
7.160720	0.253906	0.400391	0.664062
7.192687	0.332031	0.449219	0.537109
7.225601	0.307617	0.493164	0.747070
7.257725	0.239258	0.346680	0.913086
7.289577	0.234375	0.283203	0.966797
7.322496	0.214844	0.263672	0.957031
7.354422	0.195312	0.278320	0.898438
7.387244	0.209961	0.307617	0.815430
7.419343	0.224609	0.312500	0.791016
7.452331	0.219727	0.332031	0.815430
7.484355	0.205078	0.312500	0.830078
7.517351	0.209961	0.317383	0.849609
7.549352	0.195312	0.292969	0.878906
7.581226	0.180664	0.258789	0.957031
7.614428	0.195312	0.278320	0.947266
7.646020	0.190430	0.283203	0.932617
7.678931	0.200195	0.283203	0.917969
7.710779	0.214844	0.307617	0.903320
7.743640	0.214844	0.297852	0.922852
7.775618	0.214844	0.322266	0.927734
7.808757	0.190430	0.292969	0.913086
7.840763	0.200195	0.307617	0.922852
7.872810	0.205078	0.332031	0.888672
7.905720	0.209961	0.317383	0.883789
7.937480	0.214844	0.341797	0.898438
7.970400	0.205078	0.317383	0.903320
8.002293	0.200195	0.283203	0.942383
8.035134	0.209961	0.322266	0.922852
8.067128	0.205078	0.312500	0.908203
8.100120	0.195312	0.302734	0.903320
8.132254	0.200195	0.322266	0.917969
8.164224	0.195312	0.317383	0.898438
8.197151	0.190430	0.322266	0.888672
8.229104	0.190430	0.307617	0.888672
